taxonid,scientific_name,subspecies,rank,subpopulation,category
69622912,Stagnicola emarginata,NA,NA,NA,LC
189645,Stagnicola exilis,NA,NA,NA,LC
189660,Stagnicola idahoensis,NA,NA,NA,EN
189653,Stagnicola montanensis,NA,NA,NA,LC
189664,Stagnicola oronoensis,NA,NA,NA,DD
177724,Stagnicola pilsbryi,NA,NA,NA,EX
189673,Stagnicola traski,NA,NA,NA,LC
20706,Stagnicola utahensis,NA,NA,NA,CR
69623056,Stagnicola walkeriana,NA,NA,NA,DD
69623082,Stagnicola woodruffi,NA,NA,NA,LC
181465554,Staphylea bolanderi,NA,NA,NA,LC
135957125,Staphylea trifolia,NA,NA,NA,LC
46104807,Starksia ocellata,NA,NA,NA,LC
46104864,Starksia starcki,NA,NA,NA,LC
46104150,Stathmonotus hemphillii,NA,NA,NA,LC
46104153,Stathmonotus stahli,NA,NA,NA,LC
47143351,Stathmonotus tekla,NA,NA,NA,LC
163172,Stauroteuthis syrtensis,NA,NA,NA,DD
22693472,Steganopus tricolor,NA,NA,NA,LC
188551,Stegastes adustus,NA,NA,NA,LC
188592,Stegastes diencaeus,NA,NA,NA,LC
188569,Stegastes leucostictus,NA,NA,NA,LC
188539,Stegastes partitus,NA,NA,NA,LC
188496,Stegastes planifrons,NA,NA,NA,LC
68308968,Stegastes xanthurus,NA,NA,NA,LC
135385511,Steindachneria argentea,NA,NA,NA,LC
22712152,Stelgidopteryx serripennis,NA,NA,NA,LC
155065,Stelgistrum beringianum,NA,NA,NA,DD
64325183,Stellaria calycantha,NA,NA,NA,LC
64325204,Stellaria humifusa,NA,NA,NA,LC
193271,Stellifer lanceolatus,NA,NA,NA,LC
199187,Stemonidium hypomelas,NA,NA,NA,LC
154666,Stemonosudis bullisi,NA,NA,NA,DD
123325837,Stemonosudis elegans,NA,NA,NA,LC
123325896,Stemonosudis elongata,NA,NA,NA,LC
190146,Stemonosudis intermedia,NA,NA,NA,LC
123325962,Stemonosudis macrura,NA,NA,NA,LC
123326101,Stemonosudis rothschildi,NA,NA,NA,LC
190158,Stemonosudis siliquiventer,NA,NA,NA,LC
20729,Stenella attenuata,NA,NA,NA,LC
20730,Stenella clymene,NA,NA,NA,LC
20731,Stenella coeruleoalba,NA,NA,NA,LC
20732,Stenella frontalis,NA,NA,NA,LC
20733,Stenella longirostris,NA,NA,NA,LC
20737,Stenelmis gammoni,NA,NA,NA,VU
129511170,Stenobrachius leucopsarus,NA,NA,NA,LC
129511181,Stenobrachius nannochir,NA,NA,NA,LC
20738,Steno bredanensis,NA,NA,NA,LC
151842,Stenocereus thurberi,NA,NA,NA,LC
135545,Stenodus nelma,NA,NA,NA,LC
42685,Stenogomphurus consanguis,NA,NA,NA,LC
51179134,Stenogomphurus rogersi,NA,NA,NA,LC
80220185,Stenogyne bifida,NA,NA,NA,CR
80220290,Stenogyne campanulata,NA,NA,NA,CR
90012204,Stenogyne kaalae,NA,NA,NA,EN
153606006,Stenogyne kaalae subsp. sherffii,sherffii,subsp.,NA,CR
80220314,Stenogyne kanehoana,NA,NA,NA,CR
80232294,Stenogyne kealiae,NA,NA,NA,CR
173154493,Stenogyne purpurea,NA,NA,NA,EN
20762,Stenopelmatus cahuilaensis,NA,NA,NA,VU
20763,Stenopelmatus navajo,NA,NA,NA,VU
20764,Stenopelmatus nigrocapitatus,NA,NA,NA,LR/cd
192156108,Stenotaphrum secundatum,NA,NA,NA,LC
170180,Stenotomus caprinus,NA,NA,NA,LC
170168,Stenotomus chrysops,NA,NA,NA,NT
20767,Stenotrema hubrichti,NA,NA,NA,DD
20768,Stenotrema leai ssp. cheatumi,cheatumi,ssp.,NA,DD
20769,Stenotrema pilsbryi,NA,NA,NA,DD
135432619,Stephanoberyx monae,NA,NA,NA,LC
133521,Stephanocoenia intersepta,NA,NA,NA,LC
16781168,Stephanolepis hispidus,NA,NA,NA,LC
16781181,Stephanolepis setifer,NA,NA,NA,LC
22694251,Stercorarius longicaudus,NA,NA,NA,LC
22694245,Stercorarius parasiticus,NA,NA,NA,LC
22694240,Stercorarius pomarinus,NA,NA,NA,LC
59406,Stereochilus marginatus,NA,NA,NA,LC
20795,Stereolepis gigas,NA,NA,NA,CR
185000,Stereomastis nana,NA,NA,NA,LC
185037,Stereomastis pacifica,NA,NA,NA,LC
185012,Stereomastis sculpta,NA,NA,NA,LC
185023,Stereomastis surda,NA,NA,NA,LC
125433334,Stereopsis humphreyi,NA,NA,NA,NT
20796,Sterkia clementina,NA,NA,NA,LR/nt
22694601,Sterna dougallii,NA,NA,NA,LC
22694646,Sterna forsteri,NA,NA,NA,LC
22694623,Sterna hirundo,NA,NA,NA,LC
22694629,Sterna paradisaea,NA,NA,NA,LC
18253296,Sternoptyx diaphana,NA,NA,NA,LC
155012,Sternoptyx obscura,NA,NA,NA,LC
190145,Sternoptyx pseudobscura,NA,NA,NA,LC
170492,Sternotherus carinatus,NA,NA,NA,LC
20824,Sternotherus depressus,NA,NA,NA,CR
170493,Sternotherus minor,NA,NA,NA,LC
163450,Sternotherus odoratus,NA,NA,NA,LC
22694656,Sternula albifrons,NA,NA,NA,LC
22694673,Sternula antillarum,NA,NA,NA,LC
187799,Stethojulis balteata,NA,NA,NA,LC
62085861,Stewartia malacodendron,NA,NA,NA,LC
62086365,Stewartia ovata,NA,NA,NA,LC
163152,Sthenoteuthis oualaniensis,NA,NA,NA,LC
163198,Sthenoteuthis pteropus,NA,NA,NA,LC
180477,Stichopus chloronotus,NA,NA,NA,LC
180238,Stichopus herrmanni,NA,NA,NA,VU
180488,Stichopus horrens,NA,NA,NA,DD
180367,Stichopus monotuberculatus,NA,NA,NA,DD
180544,Stichopus noctivagus,NA,NA,NA,LC
175710250,Sticta carolinensis,NA,NA,NA,VU
175710321,Sticta deyana,NA,NA,NA,CR
175710297,Sticta fragilinata,NA,NA,NA,EN
17222946,Stictocardia tiliifolia,NA,NA,NA,LC
176079,Stigmatoteuthis dofleini,NA,NA,NA,LC
162938,Stigmatoteuthis hoylei,NA,NA,NA,LC
20854,Stiobia nana,NA,NA,NA,VU
44392289,Stipa kingii,NA,NA,NA,LC
44392747,Stipa scribneri,NA,NA,NA,LC
162502,Stoloteuthis leucoptera,NA,NA,NA,DD
21133121,Stomias affinis,NA,NA,NA,LC
141375168,Stomias atriventer,NA,NA,NA,LC
198563,Stomias boa,NA,NA,NA,LC
18257533,Stomias brevibarbatus,NA,NA,NA,LC
135437170,Stomias danae,NA,NA,NA,LC
18257655,Stomias longibarbatus,NA,NA,NA,LC
141375291,Stomias nebulosus,NA,NA,NA,LC
20867,Stonemyia velutina,NA,NA,NA,EX
63928,Storeria dekayi,NA,NA,NA,LC
63930,Storeria occipitomaculata,NA,NA,NA,LC
20872,Streptocephalus woottoni,NA,NA,NA,EN
22727811,Streptopelia decaocto,NA,NA,NA,LC
22690439,Streptopelia orientalis,NA,NA,NA,LC
22690515,Streptopelia roseogrisea,NA,NA,NA,LC
22686476,Streptoprocne zonaris,NA,NA,NA,LC
22689118,Strix nebulosa,NA,NA,NA,LC
22689089,Strix occidentalis,NA,NA,NA,NT
22689094,Strix varia,NA,NA,NA,LC
183294,Strongylura exilis,NA,NA,NA,LC
155259,Strongylura marina,NA,NA,NA,LC
189819,Strongylura notata,NA,NA,NA,LC
190195,Strongylura timucu,NA,NA,NA,LC
198480898,Stropharia ambigua,NA,NA,NA,LC
20939,Strophitus connasaugaensis,NA,NA,NA,NT
20940,Strophitus subvexus,NA,NA,NA,LR/nt
56503729,Strumpfia maritima,NA,NA,NA,LC
20944,Strymon avalona,NA,NA,NA,VU
19619916,Stuckenia filiformis,NA,NA,NA,LC
168962,Stuckenia pectinata,NA,NA,NA,LC
195506,Stuckenia vaginata,NA,NA,NA,LC
22735434,Sturnella magna,NA,NA,NA,NT
22724256,Sturnella neglecta,NA,NA,NA,LC
22710886,Sturnus vulgaris,NA,NA,NA,LC
155148,Stygnobrotula latebricola,NA,NA,NA,LC
20973,Stygobromus araeus,NA,NA,NA,VU
20974,Stygobromus arizonensis,NA,NA,NA,VU
21013,Stygobromus balconis,NA,NA,NA,VU
20976,Stygobromus barri,NA,NA,NA,VU
20977,Stygobromus bifurcatus,NA,NA,NA,VU
20978,Stygobromus bowmani,NA,NA,NA,VU
20979,Stygobromus clantoni,NA,NA,NA,VU
20980,Stygobromus conradi,NA,NA,NA,VU
20981,Stygobromus cooperi,NA,NA,NA,VU
20982,Stygobromus dejectus,NA,NA,NA,VU
20983,Stygobromus elatus,NA,NA,NA,VU
20984,Stygobromus emarginatus,NA,NA,NA,VU
20985,Stygobromus ephemerus,NA,NA,NA,VU
20986,Stygobromus flagellatus,NA,NA,NA,VU
20987,Stygobromus gradyi,NA,NA,NA,VU
20988,Stygobromus hadenoecus,NA,NA,NA,VU
20989,Stygobromus harai,NA,NA,NA,VU
20990,Stygobromus hayi,NA,NA,NA,EN
20991,Stygobromus heteropodus,NA,NA,NA,VU
20992,Stygobromus hubbsi,NA,NA,NA,VU
20993,Stygobromus identatus,NA,NA,NA,VU
20994,Stygobromus longipes,NA,NA,NA,VU
20995,Stygobromus lucifugus,NA,NA,NA,EX
20996,Stygobromus mackenziei,NA,NA,NA,VU
20997,Stygobromus montanus,NA,NA,NA,VU
20998,Stygobromus morrisoni,NA,NA,NA,VU
21014,Stygobromus mundus,NA,NA,NA,VU
21000,Stygobromus nortoni,NA,NA,NA,VU
21001,Stygobromus onondagaensis,NA,NA,NA,VU
21002,Stygobromus ozarkensis,NA,NA,NA,VU
21003,Stygobromus parvus,NA,NA,NA,VU
21004,Stygobromus pecki,NA,NA,NA,EN
21005,Stygobromus pizzinii,NA,NA,NA,VU
21006,Stygobromus putealis,NA,NA,NA,VU
21007,Stygobromus reddelli,NA,NA,NA,VU
21008,Stygobromus smithii,NA,NA,NA,VU
21009,Stygobromus spinatus,NA,NA,NA,VU
21010,Stygobromus stellmacki,NA,NA,NA,VU
21011,Stygobromus subtilis,NA,NA,NA,VU
21012,Stygobromus wengerorum,NA,NA,NA,VU
21112669,Stylephorus chordatus,NA,NA,NA,LC
51272366,Stylogomphus albistylus,NA,NA,NA,LC
51272396,Stylogomphus sigmastylus,NA,NA,NA,LC
165048,Stylurus amnicola,NA,NA,NA,LC
51272433,Stylurus intricatus,NA,NA,NA,LC
165008,Stylurus ivae,NA,NA,NA,LC
51272472,Stylurus laurae,NA,NA,NA,LC
51272520,Stylurus notatus,NA,NA,NA,LC
51272610,Stylurus olivaceus,NA,NA,NA,LC
164921,Stylurus plagiatus,NA,NA,NA,LC
21118,Stylurus potulentus,NA,NA,NA,VU
164933,Stylurus scudderi,NA,NA,NA,LC
165068,Stylurus spiniceps,NA,NA,NA,LC
21119,Stylurus townesi,NA,NA,NA,LC
152857728,Styrax americanus,NA,NA,NA,LC
152857743,Styrax grandifolius,NA,NA,NA,LC
126693831,Styrax platanifolius,NA,NA,NA,NT
167839,Subularia aquatica,NA,NA,NA,LC
21128,Succinea chittenangoensis,NA,NA,NA,DD
47165538,Sudis atrox,NA,NA,NA,LC
190101,Sudis hyalina,NA,NA,NA,DD
187485,Suezichthys notatus,NA,NA,NA,LC
154721,Sufflamen fraenatum,NA,NA,NA,LC
198480944,Suillellus amygdalinus,NA,NA,NA,LC
122090785,Suillus bovinus,NA,NA,NA,LC
198478949,Suillus brunnescens,NA,NA,NA,LC
198479142,Suillus fuscotomentosus,NA,NA,NA,LC
122090798,Suillus granulatus,NA,NA,NA,LC
122090805,Suillus grevillei,NA,NA,NA,LC
138330030,Suillus lakei,NA,NA,NA,LC
122090818,Suillus luteus,NA,NA,NA,LC
198479245,Suillus ponderosus,NA,NA,NA,LC
198479041,Suillus pseudobrevipes,NA,NA,NA,LC
198479296,Suillus punctatipes,NA,NA,NA,LC
198479192,Suillus pungens,NA,NA,NA,LC
198478970,Suillus quiescens,NA,NA,NA,LC
122090821,Suillus variegatus,NA,NA,NA,LC
22736173,Sula dactylatra,NA,NA,NA,LC
22696698,Sula leucogaster,NA,NA,NA,LC
22696683,Sula nebouxii,NA,NA,NA,LC
22696694,Sula sula,NA,NA,NA,LC
80703097,Sulcaria badia,NA,NA,NA,EN
70386122,Sulcaria isidiifera,NA,NA,NA,CR
80703106,Sulcaria spiralifera,NA,NA,NA,EN
66296722,Suriana maritima,NA,NA,NA,LC
22689189,Surnia ulula,NA,NA,NA,LC
41775,Sus scrofa,NA,NA,NA,LC
69592082,Suttonia lineata,NA,NA,NA,LC
32519,Swietenia mahagoni,NA,NA,NA,NT
190219,Syacium gunteri,NA,NA,NA,LC
15622604,Syacium micrurum,NA,NA,NA,LC
16778128,Syacium papillosum,NA,NA,NA,LC
41296,Sylvilagus aquaticus,NA,NA,NA,LC
41297,Sylvilagus audubonii,NA,NA,NA,LC
41302,Sylvilagus bachmani,NA,NA,NA,LC
41309,Sylvilagus cognatus,NA,NA,NA,EN
41299,Sylvilagus floridanus,NA,NA,NA,LC
41300,Sylvilagus nuttallii,NA,NA,NA,LC
41301,Sylvilagus obscurus,NA,NA,NA,NT
41303,Sylvilagus palustris,NA,NA,NA,LC
41310,Sylvilagus robustus,NA,NA,NA,VU
21212,Sylvilagus transitionalis,NA,NA,NA,VU
130352266,Symbolophorus californiensis,NA,NA,NA,LC
130352497,Symbolophorus evermanni,NA,NA,NA,LC
130352723,Symbolophorus reversus,NA,NA,NA,LC
190477,Symbolophorus rufinus,NA,NA,NA,LC
190466,Symbolophorus veranyi,NA,NA,NA,LC
165006,Sympetrum ambiguum,NA,NA,NA,LC
51290637,Sympetrum corruptum,NA,NA,NA,LC
51291504,Sympetrum costiferum,NA,NA,NA,LC
165473,Sympetrum danae,NA,NA,NA,LC
165101,Sympetrum illotum,NA,NA,NA,LC
164978,Sympetrum internum,NA,NA,NA,LC
164930,Sympetrum madidum,NA,NA,NA,LC
51291811,Sympetrum obtrusum,NA,NA,NA,LC
51291855,Sympetrum pallipes,NA,NA,NA,LC
51291893,Sympetrum rubicundulum,NA,NA,NA,LC
51292224,Sympetrum semicinctum,NA,NA,NA,LC
51292283,Sympetrum signiferum,NA,NA,NA,LC
51292295,Sympetrum vicinum,NA,NA,NA,LC
16766235,Symphurus arawak,NA,NA,NA,LC
183227,Symphurus atricaudus,NA,NA,NA,LC
16766259,Symphurus billykrietei,NA,NA,NA,LC
16777231,Symphurus civitatium,NA,NA,NA,LC
16777242,Symphurus diomedeanus,NA,NA,NA,LC
190143,Symphurus marginatus,NA,NA,NA,LC
16777283,Symphurus minor,NA,NA,NA,LC
20672313,Symphurus nebulosus,NA,NA,NA,LC
16777344,Symphurus parvus,NA,NA,NA,LC
16777347,Symphurus pelicanus,NA,NA,NA,LC
190208,Symphurus piger,NA,NA,NA,LC
190462,Symphurus plagiusa,NA,NA,NA,LC
16777363,Symphurus pusillus,NA,NA,NA,LC
190209,Symphurus stigmosus,NA,NA,NA,LC
123499266,Symphurus strictus,NA,NA,NA,LC
190227,Symphurus tessellatus,NA,NA,NA,LC
146951485,Symphurus undatus,NA,NA,NA,DD
190289,Symphurus urospilus,NA,NA,NA,LC
80606804,Symphyotrichum anticostense,NA,NA,NA,LC
64325262,Symphyotrichum boreale,NA,NA,NA,LC
64325267,Symphyotrichum ciliatum,NA,NA,NA,LC
64325281,Symphyotrichum lanceolatum,NA,NA,NA,LC
64325296,Symphyotrichum praealtum,NA,NA,NA,LC
64325300,Symphyotrichum puniceum,NA,NA,NA,LC
16759591,Symphysanodon berryi,NA,NA,NA,LC
64325342,Symplocarpus foetidus,NA,NA,NA,LC
152857812,Symplocos tinctoria,NA,NA,NA,LC
13458323,Synagrops bellus,NA,NA,NA,LC
42830204,Synagrops japonicus,NA,NA,NA,LC
16506077,Synagrops spinosus,NA,NA,NA,LC
190161,Synagrops trispinosus,NA,NA,NA,LC
19743115,Synallactes aenigma,NA,NA,NA,LC
19743123,Synallactes alexandri,NA,NA,NA,LC
180465,Synallactes crucifera,NA,NA,NA,LC
19743257,Synallactes gilberti,NA,NA,NA,LC
19743631,Synallactes triradiata,NA,NA,NA,LC
154613,Synaphobranchus affinis,NA,NA,NA,LC
155246,Synaphobranchus kaupii,NA,NA,NA,LC
155211,Synaphobranchus oregoni,NA,NA,NA,LC
42638,Synaptomys borealis,NA,NA,NA,LC
42639,Synaptomys cooperi,NA,NA,NA,LC
21249,Syncaris pacifica,NA,NA,NA,EN
21250,Syncaris pasadenae,NA,NA,NA,EX
183229,Synchiropus atrilabiatus,NA,NA,NA,LC
183743,Syngnathus auliscus,NA,NA,NA,LC
65374622,Syngnathus californiensis,NA,NA,NA,LC
47153711,Syngnathus caribbaeus,NA,NA,NA,LC
65374676,Syngnathus euchrous,NA,NA,NA,DD
65374735,Syngnathus exilis,NA,NA,NA,LC
154853,Syngnathus floridae,NA,NA,NA,LC
47153773,Syngnathus fuscus,NA,NA,NA,LC
65374916,Syngnathus leptorhynchus,NA,NA,NA,LC
46109068,Syngnathus louisianae,NA,NA,NA,DD
46109095,Syngnathus pelagicus,NA,NA,NA,LC
202406,Syngnathus scovelli,NA,NA,NA,LC
47153791,Syngnathus springeri,NA,NA,NA,LC
67853143,Synodus binotatus,NA,NA,NA,LC
67853294,Synodus capricornis,NA,NA,NA,LC
67853390,Synodus dermatogenys,NA,NA,NA,LC
67853416,Synodus falcatus,NA,NA,NA,LC
16441698,Synodus foetens,NA,NA,NA,LC
190484,Synodus intermedius,NA,NA,NA,LC
67853562,Synodus kaianus,NA,NA,NA,LC
183263,Synodus lacertinus,NA,NA,NA,LC
67854163,Synodus lobeli,NA,NA,NA,LC
183220,Synodus lucioceps,NA,NA,NA,LC
46109104,Synodus macrostigmus,NA,NA,NA,LC
67855065,Synodus mundyi,NA,NA,NA,DD
190445,Synodus poeyi,NA,NA,NA,LC
13486169,Synodus synodus,NA,NA,NA,LC
67856047,Synodus ulae,NA,NA,NA,LC
67856062,Synodus usitatus,NA,NA,NA,LC
67856085,Synodus variegatus,NA,NA,NA,LC
22694896,Synthliboramphus antiquus,NA,NA,NA,LC
22694887,Synthliboramphus craveri,NA,NA,NA,VU
62101215,Synthliboramphus hypoleucus,NA,NA,NA,EN
62101249,Synthliboramphus scrippsi,NA,NA,NA,VU
173378,Syringodium filiforme,NA,NA,NA,LC
19893048,Syrmatium tomentosum,NA,NA,NA,LC
190232,Taaningichthys bathyphilus,NA,NA,NA,LC
15601902,Taaningichthys minimus,NA,NA,NA,LC
15601905,Taaningichthys paurolychnus,NA,NA,NA,LC
157815878,Tabebuia heterophylla,NA,NA,NA,LC
61986231,Tabebuia pallida,NA,NA,NA,LC
136792410,Tabernaemontana alba,NA,NA,NA,LC
165071,Tachopteryx thoreyi,NA,NA,NA,LC
22686742,Tachornis phoenicobia,NA,NA,NA,LC
22696571,Tachybaptus dominicus,NA,NA,NA,LC
22712057,Tachycineta bicolor,NA,NA,NA,LC
22712080,Tachycineta cyaneoviridis,NA,NA,NA,EN
22712077,Tachycineta thalassina,NA,NA,NA,LC
21310,Tachysphex pechumani,NA,NA,NA,LR/nt
141375385,Tactostoma macropus,NA,NA,NA,LC
21314,Tadarida brasiliensis,NA,NA,NA,LC
79800214,Taenianotus triacanthus,NA,NA,NA,LC
69778947,Taeniopsetta radula,NA,NA,NA,LC
39189,Takakia ceratophylla,NA,NA,NA,VU
190198,Talismania antillarum,NA,NA,NA,LC
155203,Talismania bifurcata,NA,NA,NA,LC
15149175,Talismania homoptera,NA,NA,NA,LC
21251979,Tamarix ramosissima,NA,NA,NA,LC
42586,Tamiasciurus douglasii,NA,NA,NA,LC
42587,Tamiasciurus hudsonicus,NA,NA,NA,LC
42583,Tamias striatus,NA,NA,NA,LC
163267,Taningia danae,NA,NA,NA,LC
63935,Tantilla atriceps,NA,NA,NA,LC
63941,Tantilla coronata,NA,NA,NA,LC
63942,Tantilla cucullata,NA,NA,NA,LC
63946,Tantilla gracilis,NA,NA,NA,LC
63947,Tantilla hobartsmithi,NA,NA,NA,LC
63952,Tantilla nigriceps,NA,NA,NA,LC
63954,Tantilla oolitica,NA,NA,NA,EN
63955,Tantilla planiceps,NA,NA,NA,LC
63956,Tantilla relicta,NA,NA,NA,LC
63965,Tantilla wilcoxi,NA,NA,NA,LC
63966,Tantilla yaquia,NA,NA,NA,LC
51293508,Tanypteryx hageni,NA,NA,NA,LC
163245,Taonius borealis,NA,NA,NA,LC
162942,Taonius pavo,NA,NA,NA,LC
18156550,Taractes asper,NA,NA,NA,LC
16506080,Taractes rubescens,NA,NA,NA,LC
190394,Taractichthys longipinnis,NA,NA,NA,LC
165813,Tarebia granifera,NA,NA,NA,LC
198519,Tarentola annularis,NA,NA,NA,LC
61578,Tarentola mauritanica,NA,NA,NA,LC
59469,Taricha granulosa,NA,NA,NA,LC
59470,Taricha rivularis,NA,NA,NA,LC
136023,Taricha sierrae,NA,NA,NA,LC
59471,Taricha torosa,NA,NA,NA,LC
130353171,Tarletonbeania crenularis,NA,NA,NA,LC
130353324,Tarletonbeania taylori,NA,NA,NA,LC
130353354,Tarletonbeania tenua,NA,NA,NA,DD
105294257,Tarsiger cyanurus,NA,NA,NA,LC
21497,Tartarocreagris texana,NA,NA,NA,DD
49254698,Tauriphila argo,NA,NA,NA,LC
49254390,Tauriphila australis,NA,NA,NA,LC
51292358,Tauriphila azteca,NA,NA,NA,LC
187479,Tautoga onitis,NA,NA,NA,VU
187448,Tautogolabrus adspersus,NA,NA,NA,LC
41663,Taxidea taxus,NA,NA,NA,LC
42261,Taxodium distichum,NA,NA,NA,LC
34029,Taxodium mucronatum,NA,NA,NA,LC
34041,Taxus brevifolia,NA,NA,NA,NT
42547,Taxus canadensis,NA,NA,NA,LC
30965,Taxus floridana,NA,NA,NA,CR
40049,Taylorconcha serpenticola,NA,NA,NA,VU
82858855,Tecoma stans,NA,NA,NA,LC
51364233,Telebasis byersi,NA,NA,NA,LC
164923,Telebasis digiticollis,NA,NA,NA,LC
49254446,Telebasis salva,NA,NA,NA,LC
22720728,Telespiza cantans,NA,NA,NA,VU
22720722,Telespiza ultima,NA,NA,NA,CR
163979488,Tenaspis angularis,NA,NA,NA,DD
19892512,Tephrosia angustissima,NA,NA,NA,EN
19892588,Tephrosia onobrychoides,NA,NA,NA,LC
21641,Terrapene carolina,NA,NA,NA,VU
21644,Terrapene ornata,NA,NA,NA,NT
162704,Tetracheledone spinicirrus,NA,NA,NA,DD
190296,Tetragonurus atlanticus,NA,NA,NA,LC
198716,Tetragonurus cuvieri,NA,NA,NA,LC
80220552,Tetramolopium capillare,NA,NA,NA,CR
97909271,Tetramolopium consanguineum subsp. consanguineum,consanguineum,subsp.,NA,EX
80220584,Tetramolopium filiforme,NA,NA,NA,CR
80220715,Tetramolopium lepidotum,NA,NA,NA,CR
80220824,Tetramolopium lepidotum subsp. arbusculum,arbusculum,subsp.,NA,EX
80220806,Tetramolopium lepidotum subsp. lepidotum,lepidotum,subsp.,NA,CR
80220943,Tetramolopium remyi,NA,NA,NA,CR
80220991,Tetramolopium rockii,NA,NA,NA,CR
80221048,Tetramolopium rockii var. calcisabulorum,calcisabulorum,var.,NA,CR
22678673,Tetraogallus himalayensis,NA,NA,NA,LC
170315,Tetrapturus angustirostris,NA,NA,NA,DD
170333,Tetrapturus georgii,NA,NA,NA,DD
170307,Tetrapturus pfluegeri,NA,NA,NA,LC
144281974,Tetrazygia bicolor,NA,NA,NA,LC
40740,Tetrix sierrana,NA,NA,NA,VU
39396,Tetronarce californica,NA,NA,NA,LC
116862720,Tetronarce occidentalis,NA,NA,NA,LC
21680,Tettigidea empedonepia,NA,NA,NA,CR
163258,Teuthowenia megalops,NA,NA,NA,LC
175708768,Texosporium sancti-jacobi,NA,NA,NA,EN
22698425,Thalassarche chlororhynchos,NA,NA,NA,EN
22694571,Thalasseus bergii,NA,NA,NA,LC
22694552,Thalasseus elegans,NA,NA,NA,NT
22694542,Thalasseus maximus,NA,NA,NA,LC
22694591,Thalasseus sandvicensis,NA,NA,NA,LC
173346,Thalassia testudinum,NA,NA,NA,LC
154798,Thalassobathia pelagica,NA,NA,NA,LC
187601,Thalassoma ballieui,NA,NA,NA,LC
187652,Thalassoma bifasciatum,NA,NA,NA,LC
187711,Thalassoma duperrey,NA,NA,NA,LC
187685,Thalassoma lutescens,NA,NA,NA,LC
187746,Thalassoma purpureum,NA,NA,NA,LC
187733,Thalassoma quinquevittatum,NA,NA,NA,LC
187707,Thalassoma trilobatum,NA,NA,NA,LC
202415,Thaleichthys pacificus,NA,NA,NA,LC
58087826,Thalia geniculata,NA,NA,NA,LC
79800964,Thamnaconus garretti,NA,NA,NA,DD
63970,Thamnophis atratus,NA,NA,NA,LC
63971,Thamnophis brachystoma,NA,NA,NA,LC
63972,Thamnophis butleri,NA,NA,NA,LC
63974,Thamnophis couchii,NA,NA,NA,LC
63975,Thamnophis cyrtopsis,NA,NA,NA,LC
63976,Thamnophis elegans,NA,NA,NA,LC
63977,Thamnophis eques,NA,NA,NA,LC
21706,Thamnophis gigas,NA,NA,NA,VU
21707,Thamnophis hammondii,NA,NA,NA,LC
198521,Thamnophis marcianus,NA,NA,NA,LC
63985,Thamnophis ordinoides,NA,NA,NA,LC
198522,Thamnophis proximus,NA,NA,NA,LC
63988,Thamnophis radix,NA,NA,NA,LC
63990,Thamnophis rufipunctatus,NA,NA,NA,LC
63991,Thamnophis sauritus,NA,NA,NA,LC
62240,Thamnophis sirtalis,NA,NA,NA,LC
170095,Thaumastocheles zaleucus,NA,NA,NA,LC
140349995,Thaumatichthys binghami,NA,NA,NA,LC
21719,Thaumatogryllus cavicola,NA,NA,NA,VU
21720,Thaumatogryllus variegatus,NA,NA,NA,VU
189689,Theliderma cylindrica,NA,NA,NA,NT
19046,Theliderma cylindrica ssp. cylindrica,cylindrica,ssp.,NA,LR/nt
19039,Theliderma cylindrica ssp. strigillata,strigillata,ssp.,NA,EN
19041,Theliderma intermedia,NA,NA,NA,EN
19042,Theliderma sparsa,NA,NA,NA,CR
19043,Theliderma stapes,NA,NA,NA,CR
19051,Theliderma tuberosa,NA,NA,NA,CR
152343,Thelocactus bicolor,NA,NA,NA,LC
151859,Thelocactus setispinus,NA,NA,NA,LC
80703121,Thelomma carolinianum,NA,NA,NA,EN
164136,Thelypteris palustris,NA,NA,NA,LC
21733,Thermocyclops parvus,NA,NA,NA,LR/cd
19892015,Thermopsis montana,NA,NA,NA,LC
21740,Thermosphaeroma subequalum,NA,NA,NA,LR/lc
21741,Thermosphaeroma thermophilum,NA,NA,NA,EW
61788175,Thespesia populnea,NA,NA,NA,LC
189669,Thiara baldwini,NA,NA,NA,DD
189516,Thiara erosa,NA,NA,NA,DD
189652,Thiara kauaiensis,NA,NA,NA,DD
13914,Thoburnia atripinnis,NA,NA,NA,NT
13916,Thoburnia hamiltoni,NA,NA,NA,NT
202374,Thoburnia rhothoeca,NA,NA,NA,LC
49254464,Tholymis citrina,NA,NA,NA,LC
21799,Thomomys bottae,NA,NA,NA,LC
42594,Thomomys bulbivorus,NA,NA,NA,LC
42595,Thomomys clusius,NA,NA,NA,LC
21809,Thomomys idahoensis,NA,NA,NA,LC
21810,Thomomys mazama,NA,NA,NA,LC
42596,Thomomys monticola,NA,NA,NA,LC
42597,Thomomys talpoides,NA,NA,NA,LC
42598,Thomomys townsendii,NA,NA,NA,LC
21800,Thomomys umbrinus,NA,NA,NA,LC
192914,Thorichthys meeki,NA,NA,NA,LC
201645,Thrinax radiata,NA,NA,NA,LC
22711377,Thryomanes bewickii,NA,NA,NA,LC
22711461,Thryophilus sinaloa,NA,NA,NA,LC
103887192,Thryothorus ludovicianus,NA,NA,NA,LC
42262,Thuja occidentalis,NA,NA,NA,LC
42263,Thuja plicata,NA,NA,NA,LC
21856,Thunnus alalunga,NA,NA,NA,LC
